$GPGGA,093848.00,2258.9244663,N,11321.6921931,E,5,08,3.5,54.0095,M,-6.0481,M,2.0,0000*6D
$GPGGA,093849.00,2258.9245147,N,11321.6921085,E,5,08,3.5,54.1544,M,-6.0481,M,2.0,0000*62
$GPGGA,093850.00,2258.9245449,N,11321.6920434,E,5,08,3.5,54.3104,M,-6.0481,M,2.0,0000*6C
$GPGGA,093851.00,2258.9245788,N,11321.6919911,E,5,08,3.5,54.4434,M,-6.0481,M,2.0,0000*62
$GPGGA,093852.00,2258.9246109,N,11321.6919308,E,5,08,3.5,54.5725,M,-6.0481,M,2.0,0000*6D
$GPGGA,093853.00,2258.9246421,N,11321.6918632,E,5,08,3.5,54.6834,M,-6.0482,M,2.0,0000*61
$GPGGA,093854.00,2258.9246960,N,11321.6917791,E,5,08,3.5,54.7610,M,-6.0482,M,2.0,0000*60
$GPGGA,093855.00,2258.9227334,N,11321.6937754,E,2,13,1.1,51.9180,M,-6.0479,M,2.0,0000*6C
$GPGGA,093856.00,2258.9224443,N,11321.6941000,E,2,13,1.1,51.4182,M,-6.0479,M,2.0,0000*63
$GPGGA,093857.00,2258.9224446,N,11321.6941356,E,2,12,1.2,51.3147,M,-6.0479,M,2.0,0000*6B
$GPGGA,093858.00,2258.9248861,N,11321.6915577,E,5,08,3.5,54.7900,M,-6.0482,M,2.0,0000*64
$GPGGA,093859.00,2258.9251010,N,11321.6912753,E,5,08,3.5,55.1352,M,-6.0482,M,2.0,0000*6A
$GPGGA,093900.00,2258.9253404,N,11321.6909671,E,5,08,3.5,55.5423,M,-6.0483,M,2.0,0000*6B
$GPGGA,093901.00,2258.9229392,N,11321.6936937,E,2,12,1.3,51.7609,M,-6.0479,M,2.0,0000*6F
$GPGGA,093902.00,2258.9255691,N,11321.6907101,E,5,08,3.5,55.8310,M,-6.0483,M,2.0,0000*65
$GPGGA,093903.00,2258.9257656,N,11321.6904747,E,5,08,3.5,56.1064,M,-6.0483,M,2.0,0000*60
$GPGGA,093904.00,2258.9259826,N,11321.6901862,E,5,08,3.5,56.4850,M,-6.0483,M,2.0,0000*67
$GPGGA,093905.00,2258.9262011,N,11321.6898982,E,5,08,3.5,56.8505,M,-6.0484,M,2.0,0000*6A
